month,lat_bin,lon_bin,n,power_MW
7,39.0,-117.0,1,684.0351
7,39.0,-116.5,2,124.805466
7,39.0,-115.5,1,64.86396
7,39.0,-112.0,2,369.22754
7,39.0,-111.5,1,107.51271
7,39.0,-111.0,1,87.504944
7,39.0,-109.0,7,2049.3013
7,39.0,-108.5,3,496.9383
7,39.0,-108.0,2,927.3108
7,39.0,-106.5,1,77.90167
7,39.0,-106.0,10,8251.76
7,39.0,-103.0,2,129.75308
7,39.0,-99.0,2,133.75204
7,39.0,-98.5,2,169.75589
7,39.0,-98.0,1,38.42399
7,39.0,-97.5,16,2051.9514
7,39.0,-97.0,2,208.69696
7,39.0,-96.5,1,71.17593
7,39.0,-96.0,1,47.93364
7,39.0,-94.0,1,34.25119
7,39.0,-93.0,3,124.81071
7,39.0,-88.5,3,134.8683
7,39.0,-88.0,2,84.36513
7,39.0,-86.5,1,33.97552
7,39.0,-86.0,5,244.09843
7,39.0,-78.5,1,25.617556
7,39.0,-78.0,1,29.556877
7,39.0,-76.0,1,31.522844
7,39.5,-123.0,5,2016.3708
7,39.5,-121.5,1,307.04572
7,39.5,-120.5,3,2957.22
7,39.5,-117.0,1,269.82666
7,39.5,-112.5,1,174.38373
7,39.5,-110.0,3,711.50476
7,39.5,-109.0,4,1294.8262
7,39.5,-108.5,1,445.09616
7,39.5,-107.0,7,5790.154
7,39.5,-104.5,5,654.5103
7,39.5,-103.5,1,35.101803
7,39.5,-102.5,1,50.687927
7,39.5,-101.5,1,41.474487
7,39.5,-101.0,1,120.845985
7,39.5,-100.0,2,68.530205
7,39.5,-97.5,1,110.76135
7,39.5,-95.5,1,45.293613
7,39.5,-95.0,1,30.724297
7,39.5,-93.0,3,110.93418
7,39.5,-92.5,1,39.40439
7,39.5,-92.0,1,90.51758
7,39.5,-90.0,2,97.582596
7,39.5,-86.0,1,40.888607
7,39.5,-85.5,1,40.580025
7,39.5,-85.0,1,46.844513
7,39.5,-84.5,1,31.19698
7,39.5,-83.0,3,131.31873
7,39.5,-82.5,1,36.490406
7,39.5,-81.5,1,35.697075
7,39.5,-80.0,3,145.53735
7,39.5,-79.0,2,53.001278
7,39.5,-78.0,1,41.939587
7,39.5,-77.5,1,43.741703
7,39.5,-75.5,1,32.976925
7,39.5,-74.5,1,231.05229
7,40.0,-122.0,20,20031.377
7,40.0,-121.5,104,89757.79
7,40.0,-121.0,28,15208.305
7,40.0,-120.5,38,32722.877
7,40.0,-120.0,27,25441.582
7,40.0,-117.0,2,166.93292
7,40.0,-116.0,1,198.62866
7,40.0,-114.5,11,12357.076
7,40.0,-113.5,1,250.18288
7,40.0,-111.5,3,1104.2793
7,40.0,-111.0,43,34526.36
7,40.0,-110.0,1,63.17849
7,40.0,-108.5,5,1070.2825
7,40.0,-108.0,7,2567.9678
7,40.0,-107.5,1,123.41306
7,40.0,-106.5,2,289.3742
7,40.0,-105.0,1,45.77544
7,40.0,-104.5,1,66.73214
7,40.0,-104.0,1,163.64774
7,40.0,-103.0,1,44.00603
7,40.0,-102.0,1,43.93949
7,40.0,-101.0,1,97.835
7,40.0,-97.5,1,48.845566
7,40.0,-97.0,1,126.19694
7,40.0,-95.5,2,153.20071
7,40.0,-95.0,1,33.482697
7,40.0,-93.5,1,38.78885
7,40.0,-92.5,1,31.186497
7,40.0,-91.5,4,184.1878
7,40.0,-89.5,5,294.63327
7,40.0,-89.0,2,115.99283
7,40.0,-88.0,2,103.67613
7,40.0,-86.0,1,37.187572
7,40.0,-85.5,3,139.09981
7,40.0,-82.5,2,71.32948
7,40.0,-80.0,1,26.759811
7,40.0,-79.5,1,46.284245
7,40.0,-77.0,7,401.9845
7,40.5,-123.0,2,853.9491
7,40.5,-122.5,10,6087.952
7,40.5,-121.5,2,247.32341
7,40.5,-121.0,15,15379.439
7,40.5,-119.5,1,417.9957
7,40.5,-118.0,5,1056.154
7,40.5,-117.5,1,364.9524
7,40.5,-116.0,1,995.303
7,40.5,-115.0,4,1449.7925
7,40.5,-114.5,9,2406.48
7,40.5,-111.5,1,288.73624
7,40.5,-109.0,1,55.916824
7,40.5,-108.0,3,1503.0754
7,40.5,-107.0,2,573.09436
7,40.5,-106.5,2,279.9237
7,40.5,-105.5,11,5149.26
7,40.5,-103.0,2,169.08826
7,40.5,-97.5,1,53.02318
7,40.5,-95.0,1,37.296135
7,40.5,-94.5,1,52.307987
7,40.5,-93.0,1,31.481611
7,40.5,-90.5,1,44.09113
7,40.5,-89.5,2,67.464905
7,40.5,-89.0,1,67.385735
7,40.5,-87.0,1,76.92905
7,40.5,-86.0,7,382.9823
7,40.5,-85.5,3,156.34724
7,40.5,-85.0,1,28.211046
7,40.5,-81.0,1,35.47202
7,40.5,-78.5,1,67.02385
7,40.5,-77.5,2,122.73897
7,40.5,-76.5,4,148.63321
7,40.5,-76.0,4,205.3631
7,40.5,-75.5,1,44.616722
7,41.0,-123.5,9,3484.0452
7,41.0,-123.0,1,652.79614
7,41.0,-122.5,9,2502.8213
7,41.0,-122.0,2,107.22838
7,41.0,-121.0,2,896.4833
7,41.0,-120.0,5,3847.4092
7,41.0,-119.5,13,7355.732
7,41.0,-118.0,2,174.26562
7,41.0,-117.5,2,1273.1069
7,41.0,-116.5,2,204.16075
7,41.0,-114.0,2,689.33966
7,41.0,-109.0,6,902.6775
7,41.0,-108.0,1,72.68398
7,41.0,-107.0,3,659.1394
7,41.0,-106.0,1,65.55765
7,41.0,-105.5,3,679.9193
7,41.0,-103.5,1,56.484024
7,41.0,-103.0,1,80.76635
7,41.0,-101.5,1,41.2127
7,41.0,-101.0,1,30.03024
7,41.0,-98.5,5,233.26804
7,41.0,-98.0,1,48.52766
7,41.0,-97.0,2,77.50014
7,41.0,-96.0,1,34.690804
7,41.0,-91.0,2,79.76151
7,41.0,-90.5,4,161.32892
7,41.0,-88.0,1,64.81615
7,41.0,-87.0,1,57.394466
7,41.0,-85.0,1,29.345888
7,41.0,-82.5,1,36.732685
7,41.0,-80.5,1,30.301285
7,41.0,-76.0,1,37.672226
7,41.0,-75.0,1,27.037441
7,41.0,-74.0,1,34.760433
7,41.0,-73.5,3,94.42587
7,41.0,-73.0,1,27.650776
7,41.5,-123.5,2,604.127
7,41.5,-123.0,14,6003.144
7,41.5,-122.5,1,398.4824
7,41.5,-122.0,4,1897.1494
7,41.5,-121.5,14,15059.678
7,41.5,-121.0,1,185.56433
7,41.5,-120.0,1,259.83557
7,41.5,-119.0,1,205.53716
7,41.5,-117.5,14,16746.56
7,41.5,-117.0,47,38713.74
7,41.5,-116.5,26,22211.514
7,41.5,-116.0,1,94.13173
7,41.5,-115.5,8,5333.2593
7,41.5,-115.0,4,1544.9088
7,41.5,-114.5,6,933.7302
7,41.5,-114.0,19,7870.0234
7,41.5,-113.0,1,45.264423
7,41.5,-111.5,1,127.75828
7,41.5,-109.0,4,245.71996
7,41.5,-106.5,1,29.976276
7,41.5,-104.5,3,497.0122
7,41.5,-99.5,2,105.94672
7,41.5,-98.0,1,41.85538
7,41.5,-97.5,2,100.64642
7,41.5,-96.5,6,368.00226
7,41.5,-92.5,1,35.686375
7,41.5,-91.0,1,36.321793
7,41.5,-88.5,1,72.214
7,41.5,-87.0,1,33.586388
7,41.5,-86.5,1,35.008526
7,41.5,-86.0,1,43.02824
7,41.5,-84.0,1,34.960136
7,41.5,-79.5,1,28.20945
7,41.5,-79.0,2,62.021667
7,41.5,-76.5,1,25.044123
7,41.5,-75.5,1,45.710278
7,41.5,-74.5,1,35.954308
7,41.5,-73.5,1,39.27146
7,41.5,-73.0,1,38.15492
7,41.5,-72.0,1,29.14964
7,41.5,-71.0,4,187.70038
7,42.0,-123.0,3,1863.8901
7,42.0,-122.5,13,8861.334
7,42.0,-121.5,2,625.1643
7,42.0,-121.0,1,399.67172
7,42.0,-118.5,2,612.6567
7,42.0,-116.5,6,2054.9128
7,42.0,-115.5,1,243.59071
7,42.0,-114.0,9,2949.7263
7,42.0,-113.5,1,551.49146
7,42.0,-112.5,7,1814.6617
7,42.0,-104.5,2,882.39545
7,42.0,-103.5,1,64.65506
7,42.0,-102.0,2,118.481415
7,42.0,-96.5,2,75.348495
7,42.0,-96.0,1,50.98528
7,42.0,-95.5,1,36.789654
7,42.0,-89.5,2,66.31119
7,42.0,-78.5,1,23.604155
7,42.0,-77.5,1,34.92785
7,42.0,-77.0,1,42.363106
7,42.0,-76.0,1,54.683887
7,42.0,-74.5,1,36.998787
7,42.0,-72.5,1,33.587833
7,42.5,-124.0,10,8559.255
7,42.5,-123.5,5,864.19855
7,42.5,-123.0,5,1099.5104
7,42.5,-121.5,8,14706.995
7,42.5,-121.0,49,54001.008
7,42.5,-120.5,2,1099.9485
7,42.5,-117.0,1,98.67476
7,42.5,-115.5,4,774.7566
7,42.5,-115.0,1,471.74976
7,42.5,-114.5,1,116.830246
7,42.5,-114.0,2,420.52893
7,42.5,-113.5,1,87.87227
7,42.5,-113.0,3,1529.8069
7,42.5,-108.5,1,149.689
7,42.5,-105.0,3,186.10442
7,42.5,-104.5,3,723.9349
7,42.5,-104.0,1,171.39977
7,42.5,-99.5,1,43.240677
7,42.5,-97.5,1,37.97773
7,42.5,-96.5,1,75.71204
7,42.5,-95.0,1,40.33302
7,42.5,-90.5,1,27.920656
7,42.5,-83.0,1,43.178383
7,42.5,-82.0,1,32.453587
7,42.5,-81.5,1,25.636768
7,42.5,-78.0,1,27.700558
7,42.5,-75.0,1,27.977987
7,42.5,-73.0,2,58.854744
7,42.5,-71.5,3,92.745865
7,43.0,-123.5,1,486.36246
7,43.0,-123.0,2,1501.9156
7,43.0,-122.5,2,390.98267
7,43.0,-122.0,2,333.8044
7,43.0,-121.5,7,5276.962
7,43.0,-121.0,22,16615.693
7,43.0,-117.5,2,346.1479
7,43.0,-115.0,2,966.0134
7,43.0,-114.5,5,3166.5696
7,43.0,-112.5,1,116.949585
7,43.0,-112.0,1,144.83467
7,43.0,-103.0,2,96.04274
7,43.0,-99.0,2,86.132324
7,43.0,-98.0,1,45.791695
7,43.0,-97.0,2,118.75736
7,43.0,-94.5,1,35.532944
7,43.0,-91.0,1,33.00224
7,43.0,-82.5,1,37.6878
7,43.0,-80.0,1,38.326275
7,43.0,-77.5,2,67.508484
7,43.0,-75.5,3,137.69344
7,43.0,-75.0,1,55.974808
7,43.0,-73.5,1,33.75672
7,43.0,-73.0,1,29.401117
7,43.0,-72.5,3,76.43379
7,43.0,-72.0,1,28.372765
7,43.0,-71.0,2,61.23243
7,43.5,-123.0,3,363.32697
7,43.5,-122.5,1,248.28458
7,43.5,-122.0,1,84.648994
7,43.5,-119.0,4,1727.6919
7,43.5,-114.0,6,4162.1284
7,43.5,-113.0,6,1488.9423
7,43.5,-112.0,2,235.84921
7,43.5,-111.5,1,79.961784
7,43.5,-111.0,1,73.712364
7,43.5,-106.5,1,37.532135
7,43.5,-104.5,2,111.090805
7,43.5,-104.0,1,50.946495
7,43.5,-101.5,2,114.84969
7,43.5,-100.0,2,103.950165
7,43.5,-99.0,1,53.37819
7,43.5,-98.0,1,61.336967
7,43.5,-94.0,1,43.79495
7,43.5,-93.5,1,33.884865
7,43.5,-85.0,1,73.614944
7,43.5,-84.0,2,82.288864
7,43.5,-83.0,1,21.326197
7,43.5,-80.5,1,34.139374
7,43.5,-75.5,1,34.48416
7,43.5,-74.5,1,34.041824
7,44.0,-123.0,1,157.07027
7,44.0,-122.5,1,168.42755
7,44.0,-120.0,3,786.9105
7,44.0,-119.5,23,21297.71
7,44.0,-119.0,12,5306.769
7,44.0,-118.5,2,753.3347
7,44.0,-118.0,4,1106.4375
7,44.0,-117.5,11,5396.9316
7,44.0,-116.5,1,156.046
7,44.0,-115.0,6,1511.9634
7,44.0,-112.0,22,17019.584
7,44.0,-108.0,8,1781.1504
7,44.0,-106.5,1,373.74033
7,44.0,-104.5,1,106.149376
7,44.0,-103.5,2,117.58508
7,44.0,-101.0,2,86.28053
7,44.0,-99.5,1,48.03622
7,44.0,-96.5,1,61.43098
7,44.0,-94.0,4,199.79993
7,44.0,-93.5,1,37.77732
7,44.0,-91.0,2,104.68386
7,44.0,-89.5,1,53.760925
7,44.0,-88.0,1,58.269604
7,44.0,-79.5,1,42.44753
7,44.0,-75.5,2,105.25282
7,44.0,-75.0,1,30.45153
7,44.0,-74.5,2,67.77028
7,44.0,-73.5,2,63.166527
7,44.0,-72.0,2,48.39961
7,44.5,-122.0,1,199.448
7,44.5,-121.5,2,764.07043
7,44.5,-121.0,3,1104.7502
7,44.5,-120.0,7,2492.7036
7,44.5,-118.0,5,4996.7295
7,44.5,-117.5,28,21768.773
7,44.5,-117.0,7,2868.649
7,44.5,-116.5,10,9339.031
7,44.5,-116.0,3,446.38995
7,44.5,-115.5,2,466.97278
7,44.5,-115.0,6,1599.678
7,44.5,-114.0,4,1576.3975
7,44.5,-113.5,7,3902.2947
7,44.5,-112.0,1,402.77286
7,44.5,-111.5,5,909.84143
7,44.5,-109.5,5,2690.1604
7,44.5,-106.0,1,70.97202
7,44.5,-104.0,1,54.090176
7,44.5,-103.5,3,148.2481
7,44.5,-102.5,1,40.06634
7,44.5,-101.5,2,211.41109
7,44.5,-100.5,2,155.44048
7,44.5,-100.0,3,605.7478
7,44.5,-99.5,1,65.912506
7,44.5,-98.0,1,54.336815
7,44.5,-95.5,1,78.954185
7,44.5,-95.0,40,6006.16
7,44.5,-94.0,1,31.193962
7,44.5,-93.0,17,1018.45856
7,44.5,-85.0,1,36.366158
7,44.5,-84.5,1,412.4614
7,44.5,-75.0,1,23.69992
7,44.5,-74.5,1,39.18855
7,44.5,-74.0,1,29.96877
7,44.5,-73.5,1,34.540737
7,44.5,-73.0,1,31.701273
7,44.5,-72.0,1,28.89989
7,44.5,-71.5,4,146.54568
7,44.5,-71.0,1,55.903473
7,44.5,-70.0,2,63.174606
7,44.5,-69.0,2,59.434074
7,45.0,-121.5,1,283.11664
7,45.0,-121.0,5,1798.4087
7,45.0,-120.5,1,115.46694
7,45.0,-120.0,4,1571.0323
7,45.0,-119.5,6,1666.719
7,45.0,-119.0,1,430.16055
7,45.0,-117.0,2,475.4078
7,45.0,-115.5,1,232.93288
7,45.0,-115.0,3,596.9584
7,45.0,-114.5,22,10071.447
7,45.0,-114.0,7,2582.5068
7,45.0,-113.5,8,4109.9053
7,45.0,-111.0,3,181.56555
7,45.0,-110.5,3,201.94833
7,45.0,-110.0,3,216.20221
7,45.0,-109.5,1,93.7001
7,45.0,-107.0,1,84.463425
7,45.0,-106.5,5,1082.6482
7,45.0,-106.0,6,1204.2833
7,45.0,-100.5,1,107.61713
7,45.0,-96.5,1,43.567005
7,45.0,-96.0,2,90.14435
7,45.0,-95.5,18,912.68805
7,45.0,-95.0,4,153.09123
7,45.0,-94.0,39,2204.1096
7,45.0,-87.5,1,47.211685
7,45.0,-84.5,1,49.57173
7,45.0,-78.0,1,34.9427
7,45.0,-74.5,2,79.29166
7,45.0,-74.0,1,33.390095
7,45.0,-73.5,1,105.87354
7,45.0,-72.5,1,29.542358
7,45.0,-67.0,1,36.041683
7,45.0,-66.5,1,31.336283
7,45.5,-121.5,3,832.609
7,45.5,-121.0,8,3915.4216
7,45.5,-119.0,1,167.57451
7,45.5,-116.5,4,3811.5896
7,45.5,-115.5,28,14229.681
7,45.5,-115.0,4,835.39526
7,45.5,-114.5,6,4636.8315
7,45.5,-114.0,38,28456.605
7,45.5,-113.5,4,4577.51
7,45.5,-108.5,2,342.68146
7,45.5,-107.0,1,502.06393
7,45.5,-106.5,6,1014.4778
7,45.5,-105.0,5,1191.031
7,45.5,-103.5,1,116.75767
7,45.5,-96.0,1,46.716152
7,45.5,-95.5,19,1397.3011
7,45.5,-94.5,8,419.33817
7,45.5,-94.0,2,104.58553
7,45.5,-92.5,1,90.0488
7,45.5,-89.0,1,37.64873
7,45.5,-73.5,1,37.768265
7,45.5,-72.5,1,60.94096
7,45.5,-72.0,3,118.313866
7,45.5,-69.5,2,61.731613
7,45.5,-69.0,1,28.437885
7,45.5,-67.5,1,27.256338
7,46.0,-124.0,1,161.4776
7,46.0,-123.0,1,174.80553
7,46.0,-120.5,6,3023.728
7,46.0,-120.0,8,3911.794
7,46.0,-119.5,3,471.90802
7,46.0,-118.5,1,394.19302
7,46.0,-117.5,7,4168.143
7,46.0,-117.0,2,216.64467
7,46.0,-116.5,1,171.15259
7,46.0,-116.0,1,78.93058
7,46.0,-115.5,1,96.42077
7,46.0,-115.0,4,584.62616
7,46.0,-114.0,5,1136.6945
7,46.0,-113.5,1,730.7851
7,46.0,-113.0,11,4769.1157
7,46.0,-110.5,18,5079.9688
7,46.0,-109.0,1,118.58604
7,46.0,-108.5,1,76.88076
7,46.0,-107.0,4,617.2349
7,46.0,-97.5,2,78.36079
7,46.0,-95.5,3,121.045334
7,46.0,-95.0,2,91.23695
7,46.0,-93.5,1,56.55786
7,46.0,-92.5,1,30.552046
7,46.0,-92.0,1,34.132717
7,46.0,-91.5,1,31.574543
7,46.0,-91.0,1,37.87747
7,46.0,-87.0,1,32.114044
7,46.0,-81.0,2,303.36752
7,46.0,-80.5,19,5323.434
7,46.0,-79.0,1,29.465157
7,46.0,-78.0,3,1259.007
7,46.0,-77.0,1,30.312126
7,46.0,-76.0,1,27.777222
7,46.0,-74.5,2,74.14532
7,46.0,-74.0,1,31.200077
7,46.0,-73.5,2,66.421196
7,46.0,-72.5,2,84.17985
7,46.0,-69.5,1,29.243906
7,46.0,-69.0,1,30.972832
7,46.0,-68.5,2,61.998367
7,46.0,-68.0,1,28.265137
7,46.0,-67.5,1,30.098185
7,46.0,-67.0,1,34.319828
7,46.0,-66.5,1,37.651302
7,46.5,-124.0,1,85.89014
7,46.5,-123.5,1,120.89392
7,46.5,-122.5,1,230.1807
7,46.5,-121.5,1,115.085014
7,46.5,-121.0,5,1935.1005
7,46.5,-120.5,1,257.3058
7,46.5,-120.0,2,468.71213
7,46.5,-119.5,3,1026.9625
7,46.5,-118.5,2,177.3804
7,46.5,-117.5,4,1009.4498
7,46.5,-117.0,2,1020.3347
7,46.5,-116.5,9,1713.1783
7,46.5,-116.0,3,476.3494
7,46.5,-115.5,1,151.5487
7,46.5,-115.0,5,936.6319
7,46.5,-114.5,22,6106.7236
7,46.5,-114.0,1,335.3889
7,46.5,-112.0,1,146.09778
7,46.5,-111.5,8,2642.9048
7,46.5,-109.5,1,67.313515
7,46.5,-108.0,1,1217.6277
7,46.5,-99.0,2,110.79603
7,46.5,-98.5,1,52.5584
7,46.5,-98.0,2,101.4308
7,46.5,-95.5,1,63.734062
7,46.5,-94.0,1,31.955378
7,46.5,-93.5,1,51.996315
7,46.5,-93.0,1,50.971615
7,46.5,-92.5,1,41.87716
7,46.5,-91.0,1,96.18418
7,46.5,-85.5,2,444.87015
7,46.5,-85.0,3,717.44574
7,46.5,-84.5,4,215.43869
7,46.5,-84.0,2,67.89363
7,46.5,-83.0,2,57.277424
7,46.5,-81.5,1,140.57523
7,46.5,-81.0,6,501.5569
7,46.5,-80.0,5,1852.9479
7,46.5,-79.5,1,28.118776
7,46.5,-78.5,1,28.263103
7,46.5,-78.0,1,33.98949
7,46.5,-75.5,1,28.814932
7,46.5,-75.0,1,28.658844
7,46.5,-74.5,1,29.341633
7,46.5,-73.5,2,102.36522
7,46.5,-66.5,1,32.317547
7,47.0,-121.5,1,183.56247
7,47.0,-121.0,4,969.10345
7,47.0,-120.5,1,170.3242
7,47.0,-120.0,2,802.7843
7,47.0,-119.0,2,738.27997
7,47.0,-118.5,1,260.20306
7,47.0,-116.0,1,82.49646
7,47.0,-115.5,3,433.00446
7,47.0,-114.0,4,1277.5212
7,47.0,-112.5,1,87.07731
7,47.0,-112.0,7,1705.5409
7,47.0,-111.5,5,1110.3052
7,47.0,-111.0,6,2233.523
7,47.0,-110.0,1,93.47497
7,47.0,-109.5,1,60.034122
7,47.0,-109.0,4,464.17645
7,47.0,-104.5,1,234.55037
7,47.0,-104.0,1,85.128456
7,47.0,-99.5,1,44.789715
7,47.0,-98.0,1,66.796715
7,47.0,-97.0,3,236.22739
7,47.0,-95.0,1,38.829517
7,47.0,-94.5,1,36.140854
7,47.0,-88.5,1,43.69609
7,47.0,-84.0,1,28.766006
7,47.0,-83.0,1,29.359251
7,47.0,-81.5,1,90.77514
7,47.0,-80.5,2,401.80475
7,47.0,-76.5,1,27.728474
7,47.0,-75.0,1,31.525013
7,47.0,-74.5,1,27.03972
7,47.0,-73.0,1,33.608418
7,47.0,-71.5,1,74.97746
7,47.0,-70.5,1,38.238842
7,47.0,-69.0,1,30.373821
7,47.5,-120.5,4,1664.8694
7,47.5,-120.0,3,1114.0892
7,47.5,-119.0,2,490.56674
7,47.5,-117.5,2,379.42178
7,47.5,-116.0,2,198.53468
7,47.5,-115.5,8,2415.0024
7,47.5,-114.5,1,111.91195
7,47.5,-113.5,5,1963.6284
7,47.5,-113.0,1,155.37198
7,47.5,-112.5,1,90.86758
7,47.5,-107.5,4,602.9503
7,47.5,-103.5,1,76.55888
7,47.5,-103.0,1,57.477524
7,47.5,-101.5,1,43.41245
7,47.5,-95.5,1,36.725266
7,47.5,-95.0,1,41.888542
7,47.5,-93.5,1,41.8904
7,47.5,-92.5,1,69.550064
7,47.5,-92.0,1,30.787634
7,47.5,-91.5,1,48.032974
7,47.5,-83.5,1,33.718903
7,47.5,-83.0,1,29.724272
7,47.5,-81.0,1,310.65262
7,47.5,-80.5,27,15341.372
7,47.5,-80.0,5,1560.612
7,47.5,-77.0,1,36.946968
7,47.5,-76.5,1,33.04607
7,47.5,-76.0,3,100.82501
7,47.5,-75.5,1,32.781776
7,47.5,-74.5,1,39.940224
7,47.5,-72.5,1,34.400288
7,47.5,-72.0,1,27.593866
7,47.5,-69.0,1,38.0102
7,47.5,-68.0,1,34.479984
7,47.5,-67.5,1,45.586216
7,47.5,-66.5,1,33.428963
7,48.0,-123.5,1,88.87446
7,48.0,-121.0,3,955.46106
7,48.0,-120.5,9,2760.495
7,48.0,-120.0,1,142.00995
7,48.0,-119.0,14,9087.249
7,48.0,-118.5,11,4619.1685
7,48.0,-118.0,1,45.767635
7,48.0,-117.0,1,87.87981
7,48.0,-116.0,1,77.57132
7,48.0,-115.5,1,125.823524
7,48.0,-115.0,2,189.88065
7,48.0,-114.5,3,594.65656
7,48.0,-114.0,1,87.65524
7,48.0,-113.5,2,194.2486
7,48.0,-111.0,1,127.1662
7,48.0,-110.5,3,462.55026
7,48.0,-105.0,1,79.528175
7,48.0,-104.5,1,88.84869
7,48.0,-99.0,2,128.73773
7,48.0,-98.5,1,49.83995
7,48.0,-98.0,1,46.01479
7,48.0,-97.5,2,183.63452
7,48.0,-93.5,1,51.9066
7,48.0,-93.0,1,44.119125
7,48.0,-91.5,3,882.0021
7,48.0,-91.0,1,53.643337
7,48.0,-90.0,1,34.302654
7,48.0,-89.5,1,53.306393
7,48.0,-85.0,1,32.28688
7,48.0,-84.5,4,185.73969
7,48.0,-84.0,1,57.990425
7,48.0,-83.0,1,31.735449
7,48.0,-82.0,1,66.17048
7,48.0,-78.0,1,36.075928
7,48.0,-77.0,3,1907.5117
7,48.0,-71.5,1,34.36919
7,48.0,-70.5,1,45.10666
7,48.0,-70.0,1,45.15429
7,48.0,-67.5,2,74.633934
7,48.0,-67.0,3,107.681786
7,48.0,-66.0,1,28.39114
7,48.5,-121.5,1,90.21148
7,48.5,-120.5,25,18684.906
7,48.5,-120.0,15,8796.573
7,48.5,-118.5,8,3678.2502
7,48.5,-117.0,1,58.210236
7,48.5,-116.5,2,149.1463
7,48.5,-116.0,13,4546.5063
7,48.5,-115.5,2,215.94879
7,48.5,-115.0,2,185.50638
7,48.5,-108.0,2,202.18997
7,48.5,-102.0,1,157.35521
7,48.5,-101.5,1,50.55726
7,48.5,-99.0,1,78.54979
7,48.5,-98.0,1,39.171547
7,48.5,-92.5,1,36.237366
7,48.5,-91.5,1,68.52486
7,48.5,-90.5,1,32.115505
7,48.5,-85.5,1,41.93624
7,48.5,-83.0,1,36.765926
7,48.5,-82.5,1,40.158844
7,48.5,-78.5,1,44.37257
7,48.5,-77.5,1,32.1347
7,48.5,-77.0,6,2064.701
7,48.5,-75.0,1,37.280632
7,48.5,-74.0,2,58.369896
7,48.5,-73.0,1,33.198532
7,48.5,-70.5,1,33.433926
7,48.5,-70.0,1,26.394825
7,48.5,-69.5,1,43.38893
7,48.5,-67.5,1,26.46861
7,48.5,-67.0,1,33.996784
7,49.0,-120.5,10,12258.536
7,49.0,-120.0,4,6401.3936
7,49.0,-119.5,2,408.0687
7,49.0,-117.0,2,1742.6604
7,49.0,-116.0,4,406.304
7,49.0,-115.5,2,161.46634
7,49.0,-115.0,2,185.68597
7,49.0,-114.5,9,3229.1533
7,49.0,-105.0,1,45.55647
7,49.0,-104.0,1,67.343094
7,49.0,-102.0,1,72.779945
7,49.0,-99.0,2,93.2655
7,49.0,-96.5,1,43.939705
7,49.0,-94.0,1,34.044403
7,49.0,-92.0,1,35.52689
7,49.0,-86.5,2,83.85663
7,49.0,-85.0,1,37.61651
7,49.0,-83.0,1,46.237144
7,49.0,-82.0,1,75.06666
7,49.0,-80.5,2,498.3753
7,49.0,-77.5,1,26.692568
7,49.0,-76.5,11,2226.1265
7,49.0,-76.0,3,618.5529
7,49.0,-75.0,3,118.494415
7,49.0,-74.0,1,33.602528
7,49.0,-73.5,1,48.67636
7,49.0,-73.0,1,29.144836
7,49.0,-70.5,1,41.03394
7,49.0,-69.5,1,44.53947
7,49.5,-120.0,3,1676.6484
7,49.5,-119.5,5,1299.583
7,49.5,-119.0,1,121.3006
7,49.5,-118.5,15,4788.298
7,49.5,-118.0,11,3556.4697
7,49.5,-117.5,5,1920.4939
7,49.5,-117.0,13,3924.3025
7,49.5,-116.5,6,3475.4922
7,49.5,-116.0,1,259.41187
7,49.5,-115.5,2,451.55057
7,49.5,-114.5,3,267.8321
7,49.5,-96.5,1,82.72172
7,49.5,-96.0,2,150.21268
7,49.5,-95.5,1,47.967754
7,49.5,-93.0,1,46.76759
7,49.5,-92.0,1,40.214397
7,49.5,-90.5,2,87.73527
7,49.5,-88.0,1,44.508915
7,49.5,-86.5,2,80.722946
7,49.5,-86.0,4,144.01843
7,49.5,-85.5,1,41.3283
7,49.5,-85.0,2,75.49545
7,49.5,-78.0,1,33.188107
7,49.5,-77.0,2,255.27963
7,49.5,-76.0,7,2389.7751
7,49.5,-73.0,1,34.363617
7,49.5,-72.0,3,120.92644
7,49.5,-71.0,2,81.02522
7,49.5,-70.5,2,102.33752
7,49.5,-70.0,1,30.674725
7,49.5,-68.5,2,57.83626
7,49.5,-68.0,2,1130.9071
7,49.5,-67.5,5,1087.7274
7,50.0,-121.0,8,4481.5444
7,50.0,-120.0,1,117.64684
7,50.0,-118.5,3,1243.5325
7,50.0,-118.0,4,891.67017
7,50.0,-117.5,11,6009.4844
7,50.0,-117.0,1,104.20329
7,50.0,-115.5,14,11047.771
7,50.0,-115.0,2,565.8103
7,50.0,-93.5,1,33.22756
7,50.0,-91.5,1,35.761356
7,50.0,-87.0,2,87.546646
7,50.0,-86.0,1,32.758
7,50.0,-81.0,1,180.19684
7,50.0,-80.5,3,732.98706
7,50.0,-77.0,1,55.14343
7,50.0,-76.0,1,37.38442
7,50.0,-75.0,1,30.792551
7,50.0,-69.0,1,65.94994
7,50.0,-67.5,2,94.271515
8,25.0,-112.0,10,494.9304
8,25.0,-111.5,34,2443.7556
8,25.0,-111.0,1,56.760777
8,25.0,-108.0,2,160.03098
8,25.0,-107.5,1,60.59136
8,25.0,-106.0,1,31.191257
8,25.0,-103.5,1,48.220013
8,25.0,-103.0,3,104.401184
8,25.0,-99.5,2,62.748055
8,25.0,-99.0,4,230.6932
8,25.0,-98.5,2,160.01901
8,25.0,-98.0,4,205.90947
