date,lat_bin,lon_bin,n_flash_sampled,n_flash_est
2024-06-25,33.0,-80.5,70,6300
2024-06-25,33.0,-80.0,41,3690
2024-06-25,33.0,-79.5,15,1350
2024-06-25,33.0,-79.0,11,990
2024-06-25,33.0,-78.5,6,540
2024-06-25,33.0,-78.0,62,5580
2024-06-25,33.0,-77.5,118,10620
2024-06-25,33.0,-77.0,49,4410
2024-06-25,33.0,-76.5,3,270
2024-06-25,33.0,-76.0,9,810
2024-06-25,33.0,-75.5,12,1080
2024-06-25,33.0,-75.0,1,90
2024-06-25,33.0,-73.5,1,90
2024-06-25,33.0,-72.5,2,180
2024-06-25,33.0,-72.0,2,180
2024-06-25,33.0,-71.5,6,540
2024-06-25,33.5,-113.0,4,360
2024-06-25,33.5,-112.5,2,180
2024-06-25,33.5,-112.0,10,900
2024-06-25,33.5,-111.5,1,90
2024-06-25,33.5,-111.0,2,180
2024-06-25,33.5,-110.5,5,450
2024-06-25,33.5,-110.0,9,810
2024-06-25,33.5,-109.5,1,90
2024-06-25,33.5,-108.0,1,90
2024-06-25,33.5,-106.0,1,90
2024-06-25,33.5,-105.5,1,90
2024-06-25,33.5,-103.5,1,90
2024-06-25,33.5,-103.0,1,90
2024-06-25,33.5,-93.0,1,90
2024-06-25,33.5,-92.5,2,180
2024-06-25,33.5,-90.5,1,90
2024-06-25,33.5,-80.5,22,1980
2024-06-25,33.5,-80.0,40,3600
2024-06-25,33.5,-79.5,78,7020
2024-06-25,33.5,-79.0,63,5670
2024-06-25,33.5,-78.5,26,2340
2024-06-25,33.5,-78.0,30,2700
2024-06-25,33.5,-77.5,155,13950
2024-06-25,33.5,-77.0,17,1530
2024-06-25,33.5,-76.5,45,4050
2024-06-25,33.5,-76.0,42,3780
2024-06-25,33.5,-75.5,16,1440
2024-06-25,33.5,-75.0,1,90
2024-06-25,33.5,-73.0,6,540
2024-06-25,33.5,-72.5,8,720
2024-06-25,33.5,-72.0,27,2430
2024-06-25,33.5,-71.5,9,810
2024-06-25,33.5,-71.0,3,270
2024-06-25,33.5,-70.0,3,270
2024-06-25,33.5,-69.5,4,360
2024-06-25,34.0,-113.0,4,360
2024-06-25,34.0,-112.5,17,1530
2024-06-25,34.0,-112.0,5,450
2024-06-25,34.0,-111.5,12,1080
2024-06-25,34.0,-111.0,5,450
2024-06-25,34.0,-110.5,4,360
2024-06-25,34.0,-109.0,1,90
2024-06-25,34.0,-108.0,1,90
2024-06-25,34.0,-106.5,1,90
2024-06-25,34.0,-103.5,4,360
2024-06-25,34.0,-89.5,1,90
2024-06-25,34.0,-80.5,3,270
2024-06-25,34.0,-80.0,6,540
2024-06-25,34.0,-79.5,27,2430
2024-06-25,34.0,-79.0,13,1170
2024-06-25,34.0,-78.5,15,1350
2024-06-25,34.0,-78.0,14,1260
2024-06-25,34.0,-77.5,24,2160
2024-06-25,34.0,-77.0,36,3240
2024-06-25,34.0,-76.5,64,5760
2024-06-25,34.0,-76.0,12,1080
2024-06-25,34.0,-75.5,3,270
2024-06-25,34.0,-75.0,3,270
2024-06-25,34.0,-74.0,1,90
2024-06-25,34.0,-73.5,1,90
2024-06-25,34.0,-73.0,4,360
2024-06-25,34.0,-72.5,5,450
2024-06-25,34.0,-72.0,5,450
2024-06-25,34.0,-71.5,5,450
2024-06-25,34.0,-71.0,8,720
2024-06-25,34.0,-70.5,16,1440
2024-06-25,34.0,-70.0,7,630
2024-06-25,34.0,-69.5,1,90
2024-06-25,34.0,-69.0,4,360
2024-06-25,34.5,-128.0,1,90
2024-06-25,34.5,-127.5,1,90
2024-06-25,34.5,-114.0,1,90
2024-06-25,34.5,-113.5,4,360
2024-06-25,34.5,-113.0,16,1440
2024-06-25,34.5,-112.5,7,630
2024-06-25,34.5,-112.0,9,810
2024-06-25,34.5,-111.5,7,630
2024-06-25,34.5,-111.0,1,90
2024-06-25,34.5,-109.5,1,90
2024-06-25,34.5,-78.5,1,90
2024-06-25,34.5,-78.0,3,270
2024-06-25,34.5,-76.0,1,90
2024-06-25,34.5,-75.0,6,540
2024-06-25,34.5,-74.5,6,540
2024-06-25,34.5,-74.0,10,900
2024-06-25,34.5,-73.5,1,90
2024-06-25,34.5,-73.0,5,450
2024-06-25,34.5,-72.5,20,1800
2024-06-25,34.5,-72.0,14,1260
2024-06-25,34.5,-71.5,4,360
2024-06-25,34.5,-71.0,7,630
2024-06-25,34.5,-70.5,7,630
2024-06-25,34.5,-70.0,3,270
2024-06-25,35.0,-114.0,5,450
2024-06-25,35.0,-113.5,5,450
2024-06-25,35.0,-113.0,3,270
2024-06-25,35.0,-112.5,4,360
2024-06-25,35.0,-112.0,12,1080
2024-06-25,35.0,-110.0,2,180
2024-06-25,35.0,-109.5,3,270
2024-06-25,35.0,-105.5,2,180
2024-06-25,35.0,-105.0,2,180
2024-06-25,35.0,-104.5,1,90
2024-06-25,35.0,-104.0,6,540
2024-06-25,35.0,-103.5,5,450
2024-06-25,35.0,-102.0,5,450
2024-06-25,35.0,-93.5,2,180
2024-06-25,35.0,-93.0,5,450
2024-06-25,35.0,-74.0,5,450
2024-06-25,35.0,-73.5,2,180
2024-06-25,35.0,-73.0,4,360
2024-06-25,35.0,-72.5,15,1350
2024-06-25,35.0,-72.0,12,1080
2024-06-25,35.0,-71.5,5,450
2024-06-25,35.0,-71.0,7,630
2024-06-25,35.0,-70.5,4,360
2024-06-25,35.0,-70.0,5,450
2024-06-25,35.0,-69.5,2,180
2024-06-25,35.5,-115.5,1,90
2024-06-25,35.5,-114.0,6,540
2024-06-25,35.5,-113.5,5,450
2024-06-25,35.5,-113.0,3,270
2024-06-25,35.5,-112.5,2,180
2024-06-25,35.5,-112.0,3,270
2024-06-25,35.5,-111.0,1,90
2024-06-25,35.5,-110.5,3,270
2024-06-25,35.5,-110.0,3,270
2024-06-25,35.5,-107.0,1,90
2024-06-25,35.5,-106.5,2,180
2024-06-25,35.5,-105.5,2,180
2024-06-25,35.5,-104.5,1,90
2024-06-25,35.5,-104.0,6,540
2024-06-25,35.5,-103.5,2,180
2024-06-25,35.5,-102.0,1,90
2024-06-25,35.5,-101.0,5,450
2024-06-25,35.5,-72.5,2,180
2024-06-25,35.5,-72.0,3,270
2024-06-25,35.5,-71.5,1,90
2024-06-25,35.5,-71.0,2,180
2024-06-25,36.0,-114.5,1,90
2024-06-25,36.0,-114.0,1,90
2024-06-25,36.0,-113.5,6,540
2024-06-25,36.0,-113.0,3,270
2024-06-25,36.0,-112.0,4,360
2024-06-25,36.0,-111.5,2,180
2024-06-25,36.0,-111.0,2,180
2024-06-25,36.0,-110.5,2,180
2024-06-25,36.0,-110.0,2,180
2024-06-25,36.0,-103.5,1,90
2024-06-25,36.0,-97.0,1,90
2024-06-25,36.0,-93.0,2,180
2024-06-25,36.0,-70.5,2,180
2024-06-25,36.5,-118.5,4,360
2024-06-25,36.5,-118.0,1,90
2024-06-25,36.5,-117.5,2,180
2024-06-25,36.5,-113.5,1,90
2024-06-25,36.5,-113.0,2,180
2024-06-25,36.5,-112.0,1,90
2024-06-25,36.5,-111.5,2,180
2024-06-25,36.5,-111.0,3,270
2024-06-25,36.5,-110.5,4,360
2024-06-25,36.5,-108.0,2,180
2024-06-25,36.5,-103.0,2,180
2024-06-25,36.5,-97.5,3,270
2024-06-25,36.5,-97.0,6,540
2024-06-25,36.5,-96.5,1,90
2024-06-25,36.5,-93.0,10,900
2024-06-25,36.5,-92.5,4,360
2024-06-25,36.5,-89.5,1,90
2024-06-25,36.5,-70.5,1,90
2024-06-25,36.5,-69.5,4,360
2024-06-25,36.5,-69.0,3,270
2024-06-25,36.5,-68.5,1,90
2024-06-25,36.5,-68.0,1,90
2024-06-25,37.0,-118.5,2,180
2024-06-25,37.0,-118.0,1,90
2024-06-25,37.0,-113.0,1,90
2024-06-25,37.0,-111.5,1,90
2024-06-25,37.0,-110.5,2,180
2024-06-25,37.0,-107.5,2,180
2024-06-25,37.0,-107.0,2,180
2024-06-25,37.0,-106.5,1,90
2024-06-25,37.0,-100.0,1,90
2024-06-25,37.0,-99.5,1,90
2024-06-25,37.0,-98.5,1,90
2024-06-25,37.0,-97.5,1,90
2024-06-25,37.0,-97.0,2,180
2024-06-25,37.0,-92.5,1,90
2024-06-25,37.0,-85.0,1,90
2024-06-25,37.0,-70.0,1,90
2024-06-25,37.0,-68.0,2,180
2024-06-25,37.5,-120.0,1,90
2024-06-25,37.5,-114.0,1,90
2024-06-25,37.5,-113.5,1,90
2024-06-25,37.5,-113.0,1,90
2024-06-25,37.5,-112.0,1,90
2024-06-25,37.5,-111.5,5,450
2024-06-25,37.5,-111.0,8,720
2024-06-25,37.5,-110.5,5,450
2024-06-25,37.5,-110.0,3,270
2024-06-25,37.5,-106.5,2,180
2024-06-25,37.5,-102.5,2,180
2024-06-25,37.5,-102.0,2,180
2024-06-25,37.5,-100.0,5,450
2024-06-25,37.5,-99.5,4,360
2024-06-25,37.5,-98.5,3,270
2024-06-25,37.5,-98.0,1,90
2024-06-25,37.5,-91.5,4,360
2024-06-25,37.5,-91.0,6,540
2024-06-25,37.5,-89.0,1,90
2024-06-25,37.5,-88.5,1,90
2024-06-25,37.5,-88.0,6,540
2024-06-25,37.5,-87.5,5,450
2024-06-25,37.5,-84.5,4,360
2024-06-25,37.5,-68.5,1,90
2024-06-25,38.0,-119.5,1,90
2024-06-25,38.0,-119.0,1,90
2024-06-25,38.0,-112.0,1,90
2024-06-25,38.0,-111.5,3,270
2024-06-25,38.0,-111.0,2,180
2024-06-25,38.0,-110.5,1,90
2024-06-25,38.0,-110.0,2,180
2024-06-25,38.0,-106.5,1,90
2024-06-25,38.0,-100.0,11,990
2024-06-25,38.0,-99.5,15,1350
2024-06-25,38.0,-99.0,11,990
2024-06-25,38.0,-98.5,2,180
2024-06-25,38.0,-92.0,6,540
2024-06-25,38.0,-91.5,6,540
2024-06-25,38.0,-91.0,7,630
2024-06-25,38.0,-90.5,14,1260
2024-06-25,38.0,-89.5,8,720
2024-06-25,38.0,-89.0,26,2340
2024-06-25,38.0,-88.5,30,2700
2024-06-25,38.0,-88.0,15,1350
2024-06-25,38.0,-87.5,6,540
2024-06-25,38.0,-87.0,6,540
2024-06-25,38.0,-86.0,9,810
2024-06-25,38.0,-85.5,1,90
2024-06-25,38.0,-85.0,4,360
2024-06-25,38.0,-84.5,1,90
2024-06-25,38.0,-68.5,1,90
2024-06-25,38.5,-119.5,5,450
2024-06-25,38.5,-119.0,3,270
2024-06-25,38.5,-108.5,2,180
2024-06-25,38.5,-106.0,1,90
2024-06-25,38.5,-105.0,1,90
2024-06-25,38.5,-102.5,2,180
2024-06-25,38.5,-102.0,3,270
2024-06-25,38.5,-101.5,2,180
2024-06-25,38.5,-101.0,12,1080
2024-06-25,38.5,-100.5,23,2070
2024-06-25,38.5,-100.0,28,2520
2024-06-25,38.5,-99.5,16,1440
2024-06-25,38.5,-99.0,1,90
2024-06-25,38.5,-93.0,7,630
2024-06-25,38.5,-92.5,10,900
2024-06-25,38.5,-92.0,2,180
2024-06-25,38.5,-91.5,13,1170
2024-06-25,38.5,-91.0,6,540
2024-06-25,38.5,-90.5,9,810
2024-06-25,38.5,-90.0,3,270
2024-06-25,38.5,-89.5,4,360
2024-06-25,38.5,-89.0,3,270
2024-06-25,38.5,-88.5,11,990
2024-06-25,38.5,-88.0,9,810
2024-06-25,38.5,-87.5,6,540
2024-06-25,38.5,-86.5,10,900
2024-06-25,38.5,-86.0,6,540
2024-06-25,38.5,-85.5,7,630
2024-06-25,38.5,-70.0,1,90
2024-06-25,39.0,-119.5,2,180
2024-06-25,39.0,-119.0,2,180
2024-06-25,39.0,-118.5,5,450
2024-06-25,39.0,-118.0,2,180
2024-06-25,39.0,-101.5,1,90
2024-06-25,39.0,-101.0,7,630
2024-06-25,39.0,-100.5,14,1260
2024-06-25,39.0,-100.0,12,1080
2024-06-25,39.0,-99.5,8,720
2024-06-25,39.0,-99.0,1,90
2024-06-25,39.0,-94.5,1,90
2024-06-25,39.0,-94.0,1,90
2024-06-25,39.0,-93.5,5,450
2024-06-25,39.0,-93.0,11,990
2024-06-25,39.0,-92.5,7,630
2024-06-25,39.0,-92.0,11,990
2024-06-25,39.0,-91.5,27,2430
2024-06-25,39.0,-91.0,1,90
2024-06-25,39.0,-90.5,1,90
2024-06-25,39.0,-90.0,1,90
2024-06-25,39.0,-89.0,3,270
2024-06-25,39.0,-88.5,3,270
2024-06-25,39.0,-88.0,6,540
2024-06-25,39.0,-87.5,7,630
2024-06-25,39.0,-87.0,11,990
2024-06-25,39.0,-86.5,4,360
2024-06-25,39.0,-86.0,4,360
2024-06-25,39.0,-84.0,1,90
2024-06-25,39.0,-83.5,3,270
2024-06-25,39.0,-83.0,6,540
2024-06-25,39.5,-119.5,1,90
2024-06-25,39.5,-118.0,3,270
2024-06-25,39.5,-117.5,2,180
2024-06-25,39.5,-117.0,1,90
2024-06-25,39.5,-109.5,1,90
2024-06-25,39.5,-108.5,2,180
2024-06-25,39.5,-108.0,1,90
2024-06-25,39.5,-102.5,1,90
2024-06-25,39.5,-101.0,2,180
2024-06-25,39.5,-100.5,20,1800
2024-06-25,39.5,-100.0,11,990
2024-06-25,39.5,-99.5,3,270
2024-06-25,39.5,-99.0,1,90
2024-06-25,39.5,-94.0,1,90
2024-06-25,39.5,-93.5,1,90
2024-06-25,39.5,-93.0,5,450
2024-06-25,39.5,-92.5,3,270
2024-06-25,39.5,-92.0,12,1080
2024-06-25,39.5,-91.5,6,540
2024-06-25,39.5,-91.0,19,1710
2024-06-25,39.5,-90.5,23,2070
2024-06-25,39.5,-90.0,20,1800
2024-06-25,39.5,-89.5,7,630
2024-06-25,39.5,-89.0,11,990
2024-06-25,39.5,-88.5,6,540
2024-06-25,39.5,-88.0,5,450
2024-06-25,39.5,-87.5,11,990
2024-06-25,39.5,-86.0,1,90
2024-06-25,39.5,-85.5,2,180
2024-06-25,39.5,-84.5,1,90
2024-06-25,39.5,-83.5,2,180
2024-06-25,39.5,-83.0,1,90
2024-06-25,39.5,-82.5,2,180
2024-06-25,40.0,-119.0,1,90
2024-06-25,40.0,-116.5,1,90
2024-06-25,40.0,-116.0,2,180
2024-06-25,40.0,-108.0,2,180
2024-06-25,40.0,-107.5,1,90
2024-06-25,40.0,-104.5,1,90
2024-06-25,40.0,-100.5,1,90
2024-06-25,40.0,-93.5,1,90
2024-06-25,40.0,-92.5,1,90
2024-06-25,40.0,-92.0,11,990
2024-06-25,40.0,-91.5,2,180
2024-06-25,40.0,-91.0,19,1710
2024-06-25,40.0,-90.5,19,1710
2024-06-25,40.0,-90.0,31,2790
2024-06-25,40.0,-89.5,16,1440
2024-06-25,40.0,-89.0,2,180
2024-06-25,40.0,-88.0,1,90
2024-06-25,40.0,-87.5,11,990
2024-06-25,40.0,-87.0,2,180
2024-06-25,40.0,-86.0,6,540
2024-06-25,40.0,-85.5,2,180
2024-06-25,40.0,-84.0,6,540
2024-06-25,40.0,-83.5,1,90
2024-06-25,40.0,-83.0,2,180
2024-06-25,40.5,-110.0,1,90
2024-06-25,40.5,-109.5,1,90
2024-06-25,40.5,-107.5,1,90
2024-06-25,40.5,-107.0,4,360
2024-06-25,40.5,-105.5,1,90
2024-06-25,40.5,-96.0,1,90
2024-06-25,40.5,-95.5,5,450
2024-06-25,40.5,-95.0,3,270
2024-06-25,40.5,-94.5,4,360
2024-06-25,40.5,-94.0,1,90
2024-06-25,40.5,-93.5,6,540
2024-06-25,40.5,-93.0,1,90
2024-06-25,40.5,-92.5,3,270
2024-06-25,40.5,-92.0,23,2070
2024-06-25,40.5,-91.5,9,810
2024-06-25,40.5,-91.0,4,360
2024-06-25,40.5,-90.5,10,900
2024-06-25,40.5,-90.0,12,1080
2024-06-25,40.5,-89.5,19,1710
2024-06-25,40.5,-89.0,6,540
2024-06-25,40.5,-88.5,7,630
2024-06-25,40.5,-88.0,18,1620
2024-06-25,40.5,-87.5,14,1260
2024-06-25,40.5,-87.0,15,1350
2024-06-25,40.5,-86.5,5,450
2024-06-25,40.5,-86.0,2,180
2024-06-25,40.5,-84.5,2,180
2024-06-25,40.5,-84.0,1,90
2024-06-25,40.5,-83.5,4,360
2024-06-25,41.0,-96.5,10,900
2024-06-25,41.0,-96.0,27,2430
2024-06-25,41.0,-95.5,6,540
2024-06-25,41.0,-95.0,1,90
2024-06-25,41.0,-94.5,2,180
2024-06-25,41.0,-94.0,9,810
2024-06-25,41.0,-93.5,38,3420
2024-06-25,41.0,-93.0,9,810
2024-06-25,41.0,-92.5,1,90
2024-06-25,41.0,-92.0,6,540
2024-06-25,41.0,-91.5,14,1260
2024-06-25,41.0,-91.0,27,2430
2024-06-25,41.0,-90.5,11,990
2024-06-25,41.0,-90.0,13,1170
2024-06-25,41.0,-89.5,7,630
2024-06-25,41.0,-89.0,9,810
2024-06-25,41.0,-88.5,48,4320
2024-06-25,41.0,-88.0,13,1170
2024-06-25,41.0,-87.5,5,450
2024-06-25,41.0,-87.0,9,810
2024-06-25,41.0,-86.5,3,270
2024-06-25,41.0,-86.0,3,270
2024-06-25,41.0,-85.5,1,90
2024-06-25,41.0,-85.0,2,180
2024-06-25,41.0,-84.5,7,630
2024-06-25,41.0,-84.0,3,270
2024-06-25,41.5,-100.0,1,90
2024-06-25,41.5,-98.0,1,90
2024-06-25,41.5,-94.5,1,90
2024-06-25,41.5,-94.0,2,180
2024-06-25,41.5,-93.5,40,3600
2024-06-25,41.5,-93.0,34,3060
2024-06-25,41.5,-92.5,27,2430
2024-06-25,41.5,-92.0,18,1620
2024-06-25,41.5,-91.5,59,5310
2024-06-25,41.5,-91.0,11,990
2024-06-25,41.5,-90.5,30,2700
2024-06-25,41.5,-90.0,13,1170
2024-06-25,41.5,-89.5,12,1080
2024-06-25,41.5,-89.0,19,1710
2024-06-25,41.5,-88.5,20,1800
2024-06-25,41.5,-88.0,8,720
2024-06-25,41.5,-87.5,3,270
2024-06-25,41.5,-87.0,4,360
2024-06-25,41.5,-86.5,11,990
2024-06-25,41.5,-86.0,3,270
2024-06-25,41.5,-85.5,3,270
2024-06-25,41.5,-85.0,3,270
2024-06-25,41.5,-84.5,1,90
2024-06-25,42.0,-101.5,1,90
2024-06-25,42.0,-100.0,2,180
2024-06-25,42.0,-99.5,3,270
2024-06-25,42.0,-98.0,6,540
2024-06-25,42.0,-97.5,1,90
2024-06-25,42.0,-91.5,4,360
2024-06-25,42.0,-91.0,10,900
2024-06-25,42.0,-90.5,49,4410
2024-06-25,42.0,-90.0,16,1440
2024-06-25,42.0,-89.5,15,1350
2024-06-25,42.0,-89.0,37,3330
2024-06-25,42.0,-88.5,13,1170
2024-06-25,42.0,-88.0,18,1620
2024-06-25,42.0,-87.5,4,360
2024-06-25,42.0,-87.0,1,90
2024-06-25,42.0,-86.5,5,450
2024-06-25,42.0,-86.0,6,540
2024-06-25,42.0,-85.5,2,180
2024-06-25,42.0,-84.5,1,90
2024-06-25,42.0,-84.0,2,180
2024-06-25,42.5,-102.0,2,180
2024-06-25,42.5,-101.5,3,270
2024-06-25,42.5,-100.5,3,270
2024-06-25,42.5,-100.0,2,180
2024-06-25,42.5,-91.0,5,450
2024-06-25,42.5,-90.5,11,990
2024-06-25,42.5,-90.0,14,1260
2024-06-25,42.5,-89.5,42,3780
2024-06-25,42.5,-89.0,30,2700
2024-06-25,42.5,-88.5,18,1620
2024-06-25,42.5,-88.0,5,450
2024-06-25,42.5,-87.5,2,180
2024-06-25,42.5,-87.0,8,720
2024-06-25,42.5,-86.5,9,810
2024-06-25,42.5,-86.0,9,810
2024-06-25,42.5,-85.5,3,270
2024-06-25,42.5,-84.5,1,90
2024-06-25,42.5,-83.5,3,270
2024-06-25,42.5,-65.5,1,90
2024-06-25,43.0,-104.0,1,90
2024-06-25,43.0,-103.5,1,90
2024-06-25,43.0,-102.5,3,270
2024-06-25,43.0,-102.0,2,180
2024-06-25,43.0,-100.0,1,90
2024-06-25,43.0,-99.5,3,270
2024-06-25,43.0,-91.0,5,450
2024-06-25,43.0,-90.5,10,900
2024-06-25,43.0,-90.0,16,1440
2024-06-25,43.0,-89.5,18,1620
2024-06-25,43.0,-89.0,17,1530
2024-06-25,43.0,-88.5,13,1170
2024-06-25,43.0,-88.0,21,1890
2024-06-25,43.0,-87.5,17,1530
2024-06-25,43.0,-87.0,18,1620
2024-06-25,43.0,-86.5,6,540
2024-06-25,43.0,-86.0,6,540
2024-06-25,43.0,-85.5,2,180
2024-06-25,43.0,-84.0,3,270
2024-06-25,43.0,-70.5,1,90
2024-06-25,43.5,-104.0,2,180
2024-06-25,43.5,-103.5,1,90
2024-06-25,43.5,-103.0,3,270
2024-06-25,43.5,-102.5,7,630
2024-06-25,43.5,-102.0,10,900
2024-06-25,43.5,-101.5,2,180
2024-06-25,43.5,-93.5,1,90
2024-06-25,43.5,-92.0,1,90
2024-06-25,43.5,-91.5,2,180
2024-06-25,43.5,-90.5,2,180
2024-06-25,43.5,-90.0,1,90
2024-06-25,43.5,-89.5,8,720
2024-06-25,43.5,-89.0,14,1260
2024-06-25,43.5,-88.5,26,2340
2024-06-25,43.5,-88.0,27,2430
2024-06-25,43.5,-87.5,17,1530
2024-06-25,43.5,-87.0,14,1260
2024-06-25,43.5,-86.5,7,630
2024-06-25,43.5,-86.0,9,810
2024-06-25,43.5,-85.0,4,360
2024-06-25,43.5,-84.0,2,180
2024-06-25,44.0,-103.5,3,270
2024-06-25,44.0,-103.0,4,360
2024-06-25,44.0,-102.5,9,810
2024-06-25,44.0,-102.0,15,1350
2024-06-25,44.0,-101.5,20,1800
2024-06-25,44.0,-101.0,15,1350
2024-06-25,44.0,-100.5,20,1800
2024-06-25,44.0,-90.0,1,90
2024-06-25,44.0,-89.5,6,540
2024-06-25,44.0,-89.0,16,1440
2024-06-25,44.0,-88.5,37,3330
2024-06-25,44.0,-88.0,20,1800
2024-06-25,44.0,-87.5,24,2160
2024-06-25,44.0,-87.0,17,1530
2024-06-25,44.0,-86.5,24,2160
2024-06-25,44.0,-86.0,2,180
2024-06-25,44.0,-84.5,3,270
2024-06-25,44.0,-69.5,4,360
2024-06-25,44.5,-103.5,4,360
2024-06-25,44.5,-103.0,11,990
2024-06-25,44.5,-102.5,16,1440
2024-06-25,44.5,-102.0,6,540
2024-06-25,44.5,-101.5,1,90
2024-06-25,44.5,-100.5,1,90
2024-06-25,44.5,-99.5,2,180
2024-06-25,44.5,-91.5,1,90
2024-06-25,44.5,-91.0,5,450
2024-06-25,44.5,-90.5,29,2610
2024-06-25,44.5,-90.0,18,1620
2024-06-25,44.5,-89.5,25,2250
2024-06-25,44.5,-89.0,34,3060
2024-06-25,44.5,-88.5,32,2880
2024-06-25,44.5,-88.0,24,2160
2024-06-25,44.5,-87.5,26,2340
2024-06-25,44.5,-87.0,7,630
2024-06-25,44.5,-83.0,1,90
2024-06-25,45.0,-111.0,1,90
2024-06-25,45.0,-110.5,1,90
2024-06-25,45.0,-110.0,1,90
2024-06-25,45.0,-103.0,1,90
2024-06-25,45.0,-102.5,8,720
2024-06-25,45.0,-102.0,17,1530
2024-06-25,45.0,-101.5,1,90
2024-06-25,45.0,-101.0,1,90
2024-06-25,45.0,-100.0,1,90
2024-06-25,45.0,-93.5,12,1080
2024-06-25,45.0,-93.0,26,2340
2024-06-25,45.0,-92.5,23,2070
2024-06-25,45.0,-92.0,32,2880
2024-06-25,45.0,-91.5,12,1080
2024-06-25,45.0,-91.0,34,3060
2024-06-25,45.0,-90.5,23,2070
2024-06-25,45.0,-90.0,25,2250
2024-06-25,45.0,-89.5,29,2610
2024-06-25,45.0,-89.0,39,3510
2024-06-25,45.0,-88.5,13,1170
2024-06-25,45.0,-88.0,4,360
2024-06-25,45.0,-87.5,9,810
2024-06-25,45.0,-87.0,2,180
2024-06-25,45.0,-83.0,2,180
2024-06-25,45.5,-102.0,1,90
2024-06-25,45.5,-100.0,7,630
2024-06-25,45.5,-99.0,1,90
2024-06-25,45.5,-93.5,10,900
2024-06-25,45.5,-93.0,52,4680
2024-06-25,45.5,-92.5,42,3780
2024-06-25,45.5,-92.0,27,2430
2024-06-25,45.5,-91.5,17,1530
2024-06-25,45.5,-91.0,47,4230
2024-06-25,45.5,-90.5,30,2700
2024-06-25,45.5,-90.0,22,1980
2024-06-25,45.5,-89.5,10,900
2024-06-25,45.5,-89.0,15,1350
2024-06-25,45.5,-88.5,2,180
2024-06-25,45.5,-88.0,4,360
2024-06-25,45.5,-87.5,1,90
2024-06-25,46.0,-93.0,3,270
2024-06-25,46.0,-92.5,13,1170
2024-06-25,46.0,-92.0,53,4770
2024-06-25,46.0,-91.5,40,3600
2024-06-25,46.0,-91.0,38,3420
2024-06-25,46.0,-90.5,15,1350
2024-06-25,46.0,-90.0,20,1800
2024-06-25,46.0,-89.5,3,270
2024-06-25,46.0,-89.0,3,270
2024-06-25,46.0,-87.5,1,90
2024-06-25,46.0,-87.0,5,450
2024-06-25,46.0,-86.0,1,90
2024-06-25,46.0,-85.0,1,90
2024-06-25,46.0,-84.5,1,90
2024-06-25,46.5,-91.5,5,450
2024-06-25,46.5,-91.0,4,360
2024-06-25,46.5,-90.5,3,270
2024-06-25,46.5,-90.0,7,630
2024-06-25,46.5,-89.0,1,90
2024-06-25,46.5,-87.5,1,90
2024-06-25,46.5,-87.0,1,90
2024-06-25,46.5,-86.5,3,270
2024-06-25,46.5,-86.0,1,90
2024-06-25,46.5,-85.5,1,90
2024-06-25,46.5,-84.5,1,90
2024-06-25,46.5,-84.0,1,90
2024-06-25,47.0,-95.5,6,540
2024-06-25,47.0,-95.0,2,180
2024-06-25,47.0,-93.0,3,270
2024-06-25,47.0,-91.5,10,900
2024-06-25,47.0,-91.0,17,1530
2024-06-25,47.0,-90.0,4,360
2024-06-25,47.0,-89.5,1,90
2024-06-25,47.0,-89.0,1,90
2024-06-25,47.0,-88.0,1,90
2024-06-25,47.0,-87.5,2,180
2024-06-25,47.0,-86.5,2,180
2024-06-25,47.5,-96.0,5,450
2024-06-25,47.5,-95.5,17,1530
2024-06-25,47.5,-95.0,20,1800
2024-06-25,47.5,-94.5,8,720
2024-06-25,47.5,-94.0,13,1170
2024-06-25,47.5,-93.5,7,630
2024-06-25,47.5,-93.0,6,540
2024-06-25,47.5,-92.5,9,810
2024-06-25,47.5,-92.0,3,270
2024-06-25,47.5,-91.0,7,630
2024-06-25,47.5,-90.5,1,90
2024-06-25,47.5,-90.0,1,90
2024-06-25,47.5,-89.5,9,810
2024-06-25,47.5,-89.0,2,180
2024-06-25,47.5,-88.5,1,90
2024-06-25,47.5,-88.0,6,540
2024-06-25,47.5,-87.5,1,90
2024-06-25,47.5,-86.5,1,90
2024-06-25,47.5,-86.0,1,90
2024-06-25,48.0,-96.5,2,180
2024-06-25,48.0,-96.0,13,1170
2024-06-25,48.0,-95.5,11,990
2024-06-25,48.0,-95.0,15,1350
2024-06-25,48.0,-94.5,32,2880
2024-06-25,48.0,-94.0,13,1170
2024-06-25,48.0,-93.5,14,1260
2024-06-25,48.0,-93.0,2,180
2024-06-25,48.0,-92.5,8,720
2024-06-25,48.0,-92.0,1,90
2024-06-25,48.0,-91.5,6,540
2024-06-25,48.0,-90.5,1,90
2024-06-25,48.0,-82.5,1,90
2024-06-25,48.0,-81.0,5,450
2024-06-25,48.0,-80.5,5,450
2024-06-25,48.0,-80.0,2,180
2024-06-25,48.5,-95.5,5,450
2024-06-25,48.5,-95.0,4,360
2024-06-25,48.5,-94.5,5,450
2024-06-25,48.5,-94.0,1,90
2024-06-25,48.5,-86.5,1,90
2024-06-25,48.5,-85.5,1,90
2024-06-25,48.5,-81.0,1,90
2024-06-25,48.5,-80.5,4,360
2024-06-25,48.5,-80.0,6,540
2024-06-25,48.5,-79.5,3,270
